pkg_order,num_actions,unique_actions,action_diversity,action_sequence_str,shop_id,shop_type_name_x,shop_status_name_x,shop__seniority_x,shop__categories_x,address__ward_name_x,address__district_name_x,address__province_name_x,shop_type_name_y,seniority_group,shop_status_name_y,shop__seniority_y,shop__categories_y,address__ward_name_y,address__district_name_y,address__province_name_y
1178239198,2,2,1.0,distributorCfmDeliver → verifySessionPackage,6365e620-4374-45cc-b025-47450a6e4cd4,Pro (B2C),Đang làm việc,32,,Phường Tân Hoà,Thành phố Buôn Ma Thuột,Đắk Lắk,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,32,,Phường Tân Hoà,Thành phố Buôn Ma Thuột,Đắk Lắk
1179021034,2,2,1.0,changeAttributeForSurplus → privateNotePackage,5b925b87-90f0-4a13-aa9c-43f50a0a0268,Standard (C2C),Đang làm việc,82,"{""3"":""stationery"",""0"":""fashion"",""1"":""family"",""2"":""technology""}",Phường 5,Quận Tân Bình,TP Hồ Chí Minh,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,82,"{""3"":""stationery"",""0"":""fashion"",""1"":""family"",""2"":""technology""}",Phường 5,Quận Tân Bình,TP Hồ Chí Minh
1459810813,2,2,1.0,verifySessionPackage → distributorCfmDeliver,62061b10-f678-4eab-85b5-42d00a6e4d74,Pro (B2C),Đang làm việc,41,,Phường Kim Long,Quận Phú Xuân,Thành phố Huế,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,41,,Phường Kim Long,Quận Phú Xuân,Thành phố Huế
1463959034,2,2,1.0,NVBCTakeAPhotoDelivery → distributorCfmDeliver,67a472c9-9dc4-4f65-b503-417c0a6e4d76,Pro (B2C),Đang làm việc,4,,Xã Tiền Phong,Mê Linh,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,4,,Xã Tiền Phong,Mê Linh,Hà Nội
1463960079,2,2,1.0,verifySessionPackage → distributorCfmDeliver,49c8dba0-97b5-4ee4-a87a-7c7866bcf86b,Pro (B2C),Đang làm việc,5,"[""home_appliances""]",Phường Minh Tân,Thị xã Kinh Môn,Hải Dương,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,5,"[""home_appliances""]",Phường Minh Tân,Thị xã Kinh Môn,Hải Dương
1465348969,2,2,1.0,distributorCfmDeliver → takeDeliveringPackages,5ce3e2de-7f40-41f6-b4a8-4f900a0a0210,Standard (C2C),Đang làm việc,74,[],Phường 4,Thành phố Đà Lạt,Lâm Đồng,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,74,[],Phường 4,Thành phố Đà Lạt,Lâm Đồng
1453686307,2,2,1.0,verifySessionPackage → distributorCfmDeliver,5d157f2e-73d0-4a58-a42b-3cf90a0a026e,Pro (B2C),Đang làm việc,73,,Phường 1,Thành phố Bảo Lộc,Lâm Đồng,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,73,,Phường 1,Thành phố Bảo Lộc,Lâm Đồng
1454455011,2,2,1.0,verifySessionPackage → distributorCfmDeliver,1f6d9578-080e-422b-9f5c-047f0fae04cf,Pro (B2C),Đang làm việc,13,"[""others""]",Thị trấn Đông Hưng,Huyện Đông Hưng,Thái Bình,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,13,"[""others""]",Thị trấn Đông Hưng,Huyện Đông Hưng,Thái Bình
1455132544,2,2,1.0,verifySessionPackage → distributorCfmDeliver,b3ad78f2-1d20-473a-8257-71099f2e4c1b,Pro (B2C),Đang làm việc,4,,Phường Hoàng Liệt,Quận Hoàng Mai,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,4,,Phường Hoàng Liệt,Quận Hoàng Mai,Hà Nội
1456490224,6,2,0.3333333333333333,verifySessionPackage → distributorCfmDeliver → verifySessionPackage → verifySessionPackage → verifySessionPackage → verifySessionPackage,f1a66549-fe84-4582-84db-f30adc0f8939,Pro (B2C),Đang làm việc,1,,Phường Phương Canh,Quận Từ Liêm,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,1,,Phường Phương Canh,Quận Từ Liêm,Hà Nội
1448917230,2,2,1.0,distributorCfmDeliver → takeDeliveringPackages,5ed5034c-8ec0-4da2-a6f2-4a3c0a6e4c49,Standard (C2C),Đang làm việc,61,"[""fashion_new""]",,Quận Lê Chân,Hải Phòng,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,61,"[""fashion_new""]",,Quận Lê Chân,Hải Phòng
1449177915,2,2,1.0,updateDeliverWorkshiftByCod → distributorCfmDeliver,67a03c40-61d8-4cc0-9fe7-47a90a6e4ec8,Pro (B2C),Đang làm việc,4,,Xã Cư Bao,Thị xã Buôn Hồ,Đắk Lắk,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,4,,Xã Cư Bao,Thị xã Buôn Hồ,Đắk Lắk
1452302309,5,2,0.4,distributorCfmDeliver → verifySessionPackage → verifySessionPackage → verifySessionPackage → verifySessionPackage,659514fd-e1a8-409a-a72e-4c0f0a6e4d75,Pro (B2C),Đang làm việc,18,"[""houseware""]",Phường Thanh Trì,Quận Hoàng Mai,Hà Nội,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,18,"[""houseware""]",Phường Thanh Trì,Quận Hoàng Mai,Hà Nội
1444995458,4,2,0.5,verifySessionPackage → distributorCfmDeliver → verifySessionPackage → distributorCfmDeliver,79fbd919-eca9-49ff-b478-56c2c47d93af,Standard (C2C),Đang làm việc,1,,Phường Trung Hoà,Quận Cầu Giấy,Hà Nội,Standard (C2C),Nhóm 1 - Mới,Đang làm việc,1,,Phường Trung Hoà,Quận Cầu Giấy,Hà Nội
1446953359,2,2,1.0,takeDeliveringPackages → distributorCfmDeliver,24b6f9b1-dae2-40cd-9ed6-cc309a06aada,Pro (B2C),Đang làm việc,7,,Phường Trung Đô,Thành phố Vinh,Nghệ An,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,7,,Phường Trung Đô,Thành phố Vinh,Nghệ An
1181484375,2,2,1.0,updateDeliverWorkshiftByCod → distributorCfmDeliver,24b6f9b1-dae2-40cd-9ed6-cc309a06aada,Pro (B2C),Đang làm việc,7,,Phường Trung Đô,Thành phố Vinh,Nghệ An,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,7,,Phường Trung Đô,Thành phố Vinh,Nghệ An
1186747323,3,2,0.6666666666666666,distributorCfmDeliver → verifySessionPackage → verifySessionPackage,6826e030-3c2c-4c51-9542-46590a6e4d75,Pro (B2C),Đang làm việc,1,,Phường 14,Quận Gò Vấp,TP Hồ Chí Minh,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,1,,Phường 14,Quận Gò Vấp,TP Hồ Chí Minh
3801503645,2,2,1.0,updateDeliverWorkshiftByCod → distributorCfmDeliver,670ca04c-27b4-47a9-93c0-4fa00a6e4c25,"Prime (Shopee, TikTok)",Đang làm việc,8,[],Phường Minh Khai,Quận Hai Bà Trưng,Hà Nội,"Prime (Shopee, TikTok)",Nhóm 1 - Mới,Đang làm việc,8,[],Phường Minh Khai,Quận Hai Bà Trưng,Hà Nội
4010452717,2,2,1.0,NVBCTakeAPhotoDelivery → distributorCfmDeliver,67a58ef5-8954-48e1-b303-46650a6e4e65,Top Brand,Đang làm việc,4,,Phường Minh Khai,Quận Hai Bà Trưng,Hà Nội,Top Brand,Nhóm 1 - Mới,Đang làm việc,4,,Phường Minh Khai,Quận Hai Bà Trưng,Hà Nội
4010453050,2,2,1.0,NVBCTakeAPhotoDelivery → distributorCfmDeliver,67a58ef5-8954-48e1-b303-46650a6e4e65,Top Brand,Đang làm việc,4,,Phường Minh Khai,Quận Hai Bà Trưng,Hà Nội,Top Brand,Nhóm 1 - Mới,Đang làm việc,4,,Phường Minh Khai,Quận Hai Bà Trưng,Hà Nội
4010455063,2,2,1.0,putPackages2Bag → putInBox,67a58ef5-8954-48e1-b303-46650a6e4e65,Top Brand,Đang làm việc,4,,Phường Minh Khai,Quận Hai Bà Trưng,Hà Nội,Top Brand,Nhóm 1 - Mới,Đang làm việc,4,,Phường Minh Khai,Quận Hai Bà Trưng,Hà Nội
1007825598,2,2,1.0,updateDeliverWorkshiftByCod → distributorCfmDeliver,4fd8abbe-b1c9-4936-b693-a76e39a47f7e,Standard (C2C),Đang làm việc,19,,Phường Trảng Dài,Thành phố Biên Hòa,Đồng Nai,Standard (C2C),Nhóm 2 - Trung bình,Đang làm việc,19,,Phường Trảng Dài,Thành phố Biên Hòa,Đồng Nai
1009116435,2,2,1.0,verifySessionPackage → distributorCfmDeliver,681c7e72-acc4-473d-a4d2-4eff0a6e4ec7,Pro (B2C),Đang làm việc,1,,Phường Mộ Lao,Quận Hà Đông,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,1,,Phường Mộ Lao,Quận Hà Đông,Hà Nội
1009414252,2,2,1.0,verifySessionPackage → distributorCfmDeliver,5ea944dd-d7c8-4071-ac4e-4d8d0a6e4c25,Pro (B2C),Đang làm việc,62,"[""fashion""]",,Quận Hai Bà Trưng,Hà Nội,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,62,"[""fashion""]",,Quận Hai Bà Trưng,Hà Nội
1002851387,2,2,1.0,verifySessionPackage → distributorCfmDeliver,9fdf8a12-9175-4fd1-9e28-8bbfe9cd124f,Pro (B2C),Đang làm việc,1,,Thị Trấn Diễn Thành,Huyện Diễn Châu,Nghệ An,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,1,,Thị Trấn Diễn Thành,Huyện Diễn Châu,Nghệ An
1003634178,2,2,1.0,updateDeliverWorkshiftByCod → distributorCfmDeliver,168015ad-c7cd-400a-b17b-70cda7a8f5fb,Brand,Đang làm việc,1,,Phường Cổ Nhuế 2,Quận Từ Liêm,Hà Nội,Brand,Nhóm 1 - Mới,Đang làm việc,1,,Phường Cổ Nhuế 2,Quận Từ Liêm,Hà Nội
1005619287,3,2,0.6666666666666666,distributorCfmDeliver → verifySessionPackage → verifySessionPackage,34e774d8-a134-42ae-bee6-42eda299f8f5,Pro (B2C),Đang làm việc,7,,Xã Vân Côn,Hoài Đức,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,7,,Xã Vân Côn,Hoài Đức,Hà Nội
1006528728,2,2,1.0,distributorCfmDeliver → takeDeliveringPackages,6f6e97c6-e5e3-4ce4-8926-9bc232e119bb,Pro (B2C),Đang làm việc,6,,Phường Trung Tự,Quận Đống Đa,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,6,,Phường Trung Tự,Quận Đống Đa,Hà Nội
3801846746,2,2,1.0,updateDeliverCod → editPackage,62b40f26-d95c-403d-8ded-44450a6e4e0c,"Prime (Shopee, TikTok)",Đang làm việc,36,[],,,Hà Nội,"Prime (Shopee, TikTok)",Nhóm 2 - Trung bình,Đang làm việc,36,[],,,Hà Nội
3801429247,2,2,1.0,verifySessionPackage → distributorCfmDeliver,62b40f26-d95c-403d-8ded-44450a6e4e0c,"Prime (Shopee, TikTok)",Đang làm việc,36,[],,,Hà Nội,"Prime (Shopee, TikTok)",Nhóm 2 - Trung bình,Đang làm việc,36,[],,,Hà Nội
3801487447,2,2,1.0,privateNotePackage → updateDeliverWorkshiftByCod,62b40f26-d95c-403d-8ded-44450a6e4e0c,"Prime (Shopee, TikTok)",Đang làm việc,36,[],,,Hà Nội,"Prime (Shopee, TikTok)",Nhóm 2 - Trung bình,Đang làm việc,36,[],,,Hà Nội
1000954392,1,1,1.0,distributorCfmDeliver,65793d78-ace0-4ce0-8bda-476a0a6e4d76,Brand,Đang làm việc,18,,Phường Hoàng Liệt,Quận Hoàng Mai,Hà Nội,Brand,Nhóm 2 - Trung bình,Đang làm việc,18,,Phường Hoàng Liệt,Quận Hoàng Mai,Hà Nội
3801416447,1,1,1.0,distributorCfmDeliver,62b40f26-d95c-403d-8ded-44450a6e4e0c,"Prime (Shopee, TikTok)",Đang làm việc,36,[],,,Hà Nội,"Prime (Shopee, TikTok)",Nhóm 2 - Trung bình,Đang làm việc,36,[],,,Hà Nội
1993467128,1,1,1.0,updateDeliverWorkshiftByCod,63fed671-0adc-49d2-b7f7-4cc00a6e4c39,Pro (B2C),Đang làm việc,28,"[""others""]",Xã Bình Thành,Huyện Thanh Bình,Đồng Tháp,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,28,"[""others""]",Xã Bình Thành,Huyện Thanh Bình,Đồng Tháp
1993805551,1,1,1.0,distributorCfmDeliver,2446f0e7-12ae-47b7-a46f-89c8ccbf2b07,Standard (C2C),Đang làm việc,24,"[""others""]",Phường An Đồng,Quận An Dương,Hải Phòng,Standard (C2C),Nhóm 2 - Trung bình,Đang làm việc,24,"[""others""]",Phường An Đồng,Quận An Dương,Hải Phòng
1994700256,1,1,1.0,verifySessionPackage,f73169f9-8a30-4268-9bd3-c5008ba01c9a,Pro (B2C),Đang làm việc,4,"[""houseware""]",Phường Kiến Hưng,Quận Hà Đông,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,4,"[""houseware""]",Phường Kiến Hưng,Quận Hà Đông,Hà Nội
1244861470,1,1,1.0,distributorCfmDeliver,5ca72a9a-5924-45fc-bd8c-418e0a0a0213,Pro (B2C),Đang làm việc,75,"[""fashion_new""]",Phường Tân Hưng Thuận,Quận 12,TP Hồ Chí Minh,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,75,"[""fashion_new""]",Phường Tân Hưng Thuận,Quận 12,TP Hồ Chí Minh
1245454519,1,1,1.0,verifySessionPackage,5e70ecb2-3a40-4203-baa0-45310a0a0290,Pro (B2C),Đang làm việc,64,"[""food_others""]",,Quận Cầu Giấy,Hà Nội,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,64,"[""food_others""]",,Quận Cầu Giấy,Hà Nội
1248543000,1,1,1.0,verifySessionPackage,2db65676-5511-44cf-a73e-1b4de0989313,Brand,Đang làm việc,7,,Phường Vĩnh Tuy,Quận Hai Bà Trưng,Hà Nội,Brand,Nhóm 1 - Mới,Đang làm việc,7,,Phường Vĩnh Tuy,Quận Hai Bà Trưng,Hà Nội
1234542621,1,1,1.0,verifySessionPackage,62d8c593-5d9c-4e46-a745-4b8f0a6e4d78,Pro (B2C),Đang làm việc,35,,Phường Định Công,Quận Hoàng Mai,Hà Nội,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,35,,Phường Định Công,Quận Hoàng Mai,Hà Nội
1249674867,3,1,0.3333333333333333,verifySessionPackage → verifySessionPackage → verifySessionPackage,6465d8f4-3e4c-411c-b582-446a0a6e4c39,Pro (B2C),Đang làm việc,25,,Phường Gia Thụy,Quận Long Biên,Hà Nội,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,25,,Phường Gia Thụy,Quận Long Biên,Hà Nội
1249958297,1,1,1.0,distributorCfmDeliver,61d26e8d-8520-42cf-a31a-488b0a6e4d59,Standard (C2C),Đang làm việc,42,"[""medicines""]",Xã Yên Phương,Huyện Ý Yên,Nam Định,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,42,"[""medicines""]",Xã Yên Phương,Huyện Ý Yên,Nam Định
1250104144,1,1,1.0,updateDeliverWorkshiftByCod,652f392f-bf84-42b4-a5c6-456b0a6e4c3a,Pro (B2C),Đang làm việc,20,,Phường Đại Kim,Quận Hoàng Mai,Hà Nội,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,20,,Phường Đại Kim,Quận Hoàng Mai,Hà Nội
1250123029,1,1,1.0,distributorCfmDeliver,24b6f9b1-dae2-40cd-9ed6-cc309a06aada,Pro (B2C),Đang làm việc,7,,Phường Trung Đô,Thành phố Vinh,Nghệ An,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,7,,Phường Trung Đô,Thành phố Vinh,Nghệ An
1251201297,1,1,1.0,distributorCfmDeliver,5f28ceb4-5c64-4f1a-86f0-4f0b0a6e4c46,Standard (C2C),Đang làm việc,59,"[""fashion_new""]",,,Hà Nội,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,59,"[""fashion_new""]",,,Hà Nội
1251718267,1,1,1.0,distributorCfmDeliver,5a50758a-9db0-40c0-ad94-45d70a0a0269,Pro (B2C),Đang làm việc,91,"[""fashion""]",Phường Thuận Hòa,Quận Phú Xuân,Thành phố Huế,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,91,"[""fashion""]",Phường Thuận Hòa,Quận Phú Xuân,Thành phố Huế
1251808396,1,1,1.0,distributorCfmDeliver,5f0e8cfb-da88-4ca9-a3fa-4be60a6e4c48,Standard (C2C),Đang làm việc,60,"[""fashion_new""]",,Quận Đống Đa,Hà Nội,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,60,"[""fashion_new""]",,Quận Đống Đa,Hà Nội
1253134335,1,1,1.0,assignCodPicking,60488fc1-32c4-4595-92fe-43fa0a784c65,Pro (B2C),Đang làm việc,52,"[""others""]",Phường Yên Hoà,Quận Cầu Giấy,Hà Nội,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,52,"[""others""]",Phường Yên Hoà,Quận Cầu Giấy,Hà Nội
1994820411,1,1,1.0,assignCodPicking,67b2bd84-6e98-4ece-8407-46940a6e4d76,Pro (B2C),Đang làm việc,4,"[""fashion_new""]",Phường Hàng Bột,Quận Đống Đa,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,4,"[""fashion_new""]",Phường Hàng Bột,Quận Đống Đa,Hà Nội
1444265482,1,1,1.0,distributorCfmDeliver,6679156d-61a4-4546-96ca-4bc80a6e4eca,Pro (B2C),Đang làm việc,12,,Phường Minh Khai,Quận Từ Liêm,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,12,,Phường Minh Khai,Quận Từ Liêm,Hà Nội
1444367042,1,1,1.0,verifySessionPackage,62013aad-a6ec-4d6e-97cb-46b50a6e4d53,Standard (C2C),Đang làm việc,41,"[""fashion_new""]",Phường Đồng Tâm,Quận Hai Bà Trưng,Hà Nội,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,41,"[""fashion_new""]",Phường Đồng Tâm,Quận Hai Bà Trưng,Hà Nội
1444402112,1,1,1.0,distributorCfmDeliver,65323a0b-7d00-4e71-95fa-4c530a6e4d76,Pro (B2C),Đang làm việc,20,"[""others""]",Phường Văn Quán,Quận Hà Đông,Hà Nội,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,20,"[""others""]",Phường Văn Quán,Quận Hà Đông,Hà Nội
1444903485,1,1,1.0,distributorCfmDeliver,622eb199-4948-45bc-b2a6-46ce0a6e4d75,Pro (B2C),Đang làm việc,40,"[""houseware""]",Phường Phúc La,Quận Hà Đông,Hà Nội,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,40,"[""houseware""]",Phường Phúc La,Quận Hà Đông,Hà Nội
1444929183,1,1,1.0,distributorCfmDeliver,5c3be6d0-f088-4da2-91f5-7a7b0a0a0269,Standard (C2C),Đang làm việc,78,"[""fashion""]",Phường Bình Khánh,Quận 2,TP Hồ Chí Minh,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,78,"[""fashion""]",Phường Bình Khánh,Quận 2,TP Hồ Chí Minh
1446671449,1,1,1.0,distributorCfmDeliver,65e2a960-5658-47d0-9463-41280a6e4ec8,Pro (B2C),Đang làm việc,16,"[""home_care"",""home_appliances"",""accessories""]",Phường Định Công,Quận Hoàng Mai,Hà Nội,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,16,"[""home_care"",""home_appliances"",""accessories""]",Phường Định Công,Quận Hoàng Mai,Hà Nội
1447398094,1,1,1.0,distributorCfmDeliver,cbe5728c-23c9-4ea5-a30d-93c3bf842f92,Standard (C2C),Đang làm việc,9,"[""others""]",Phường Phước Long B,Thành phố Thủ Đức,TP Hồ Chí Minh,Standard (C2C),Nhóm 1 - Mới,Đang làm việc,9,"[""others""]",Phường Phước Long B,Thành phố Thủ Đức,TP Hồ Chí Minh
1447898434,1,1,1.0,distributorCfmDeliver,64bf7a1d-f344-4b4d-bce8-48630a6e4d78,Pro (B2C),Đang làm việc,23,,Xã Hữu Hoà,Thanh Trì,Hà Nội,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,23,,Xã Hữu Hoà,Thanh Trì,Hà Nội
1434057027,1,1,1.0,distributorCfmDeliver,ea54668c-ceec-4040-b6fc-f360e45cf292,Pro (B2C),Đang làm việc,8,,Phường Dương Nội,Quận Hà Đông,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,8,,Phường Dương Nội,Quận Hà Đông,Hà Nội
1181108122,1,1,1.0,distributorCfmDeliver,61a196a8-e0ec-4efd-a342-49c70a6e4d57,Standard (C2C),Đang làm việc,43,[],Phường Tân Hưng,Quận 7,TP Hồ Chí Minh,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,43,[],Phường Tân Hưng,Quận 7,TP Hồ Chí Minh
1181672675,1,1,1.0,distributorCfmDeliver,e0020a70-d4ba-4f0f-a66d-d2b233a934b1,Pro (B2C),Đang làm việc,1,,Xã La Phù,Hoài Đức,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,1,,Xã La Phù,Hoài Đức,Hà Nội
1182126818,1,1,1.0,distributorCfmDeliver,7b9d4364-514c-4fb6-9ed3-93fb17a95580,Pro (B2C),Đang làm việc,5,,Thị trấn Trâu Quỳ,Gia Lâm,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,5,,Thị trấn Trâu Quỳ,Gia Lâm,Hà Nội
1183490545,1,1,1.0,privateNotePackage,7fcb8c45-29e0-4db0-88d8-9f97cea04189,Standard (C2C),Đang làm việc,1,,Phường Bình Trị Đông B,Quận Bình Tân,TP Hồ Chí Minh,Standard (C2C),Nhóm 1 - Mới,Đang làm việc,1,,Phường Bình Trị Đông B,Quận Bình Tân,TP Hồ Chí Minh
1185342527,1,1,1.0,distributorCfmDeliver,5faf6232-0b50-46e5-9e6d-4aee0a6e4c24,Pro (B2C),Đang làm việc,56,"[""fashion_new""]",Phường 14,Quận 6,TP Hồ Chí Minh,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,56,"[""fashion_new""]",Phường 14,Quận 6,TP Hồ Chí Minh
1185701575,1,1,1.0,distributorCfmDeliver,64228f77-00b8-486a-8bf7-4de50a6e4c39,Pro (B2C),Đang làm việc,27,,Phường Dịch Vọng,Quận Cầu Giấy,Hà Nội,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,27,,Phường Dịch Vọng,Quận Cầu Giấy,Hà Nội
1186891041,1,1,1.0,updateDeliverWorkshiftByCod,5c402558-1e18-41e6-9618-43cc0a0a0267,Standard (C2C),Đang làm việc,78,"[""fashion""]",Phường 3,Quận Bình Thạnh,TP Hồ Chí Minh,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,78,"[""fashion""]",Phường 3,Quận Bình Thạnh,TP Hồ Chí Minh
1454253137,1,1,1.0,distributorCfmDeliver,5e840276-e28c-404d-a409-43a00a6e4c25,Pro (B2C),Đang làm việc,63,[],,,TP Hồ Chí Minh,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,63,[],,,TP Hồ Chí Minh
1454871513,2,1,0.5,distributorCfmDeliver → distributorCfmDeliver,e26718b7-7c61-4643-9c72-14bd649effe4,Pro (B2C),Đang làm việc,12,,Xã Vĩnh Lộc A,Huyện Bình Chánh,TP Hồ Chí Minh,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,12,,Xã Vĩnh Lộc A,Huyện Bình Chánh,TP Hồ Chí Minh
1455487545,1,1,1.0,distributorCfmDeliver,5d4ff09c-2610-4318-9988-44820a0a028f,Pro (B2C),Đang làm việc,71,"{""1"":""family"",""0"":""fashion""}",Xã Hồng Liêm,Huyện Hàm Thuận Bắc,Bình Thuận,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,71,"{""1"":""family"",""0"":""fashion""}",Xã Hồng Liêm,Huyện Hàm Thuận Bắc,Bình Thuận
1455749986,1,1,1.0,distributorCfmDeliver,5fc9ff40-e288-424f-a867-4b270a6e4cd3,Pro (B2C),Đang làm việc,55,"[""fashion_new""]",Phường Xuân Phương,Quận Từ Liêm,Hà Nội,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,55,"[""fashion_new""]",Phường Xuân Phương,Quận Từ Liêm,Hà Nội
1455861892,1,1,1.0,verifySessionPackage,74d5e7f3-a556-4d05-8e67-916c36de1f23,Pro (B2C),Đang làm việc,29,,Phường Hoàng Văn Thụ,Quận Hoàng Mai,Hà Nội,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,29,,Phường Hoàng Văn Thụ,Quận Hoàng Mai,Hà Nội
1456001513,1,1,1.0,privateNotePackage,5f745c3b-c10c-41a9-be49-4ec60a6e4cd1,Pro (B2C),Đang làm việc,57,,Xã Cư Bao,Thị xã Buôn Hồ,Đắk Lắk,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,57,,Xã Cư Bao,Thị xã Buôn Hồ,Đắk Lắk
1456429984,1,1,1.0,verifySessionPackage,5c6c264b-8104-4faf-96cc-31010a0a0269,Pro (B2C),Đang làm việc,77,"[""fashion_new""]",Phường Lộc Sơn,Thành phố Bảo Lộc,Lâm Đồng,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,77,"[""fashion_new""]",Phường Lộc Sơn,Thành phố Bảo Lộc,Lâm Đồng
1458291864,1,1,1.0,distributorCfmDeliver,6826f1f7-19e0-4609-8ed9-4a930a6e4e64,Pro (B2C),Đang làm việc,1,,Phường Xuân Phương,Quận Từ Liêm,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,1,,Phường Xuân Phương,Quận Từ Liêm,Hà Nội
1448956397,1,1,1.0,verifySessionPackage,6c307d7c-7683-458f-88bc-aedcceddefaa,Pro (B2C),Đang làm việc,3,,Phường Trần Quang Khải,Thành phố Nam Định,Nam Định,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,3,,Phường Trần Quang Khải,Thành phố Nam Định,Nam Định
1449738497,2,1,0.5,distributorCfmDeliver → distributorCfmDeliver,67fc9434-48e4-43f5-b5e6-49800a6e4c3b,Pro (B2C),Đang làm việc,2,,Xã Thanh Sơn,Huyện Kiến Thụy,Hải Phòng,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,2,,Xã Thanh Sơn,Huyện Kiến Thụy,Hải Phòng
1450758074,1,1,1.0,verifySessionPackage,17628bf8-8ea5-4217-a101-ab8e33fb0c99,Pro (B2C),Đang làm việc,13,,Phường 10,Quận Gò Vấp,TP Hồ Chí Minh,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,13,,Phường 10,Quận Gò Vấp,TP Hồ Chí Minh
